,year,month,day,hour,minutes,seconds,msec,date,jdb
698,2018,8,24,22,10,27,375,2018-08-24 22:10:27.375,58355.42392795256
699,2018,8,26,0,35,15,986,2018-08-26 00:35:15.986,58356.52449058309
700,2018,8,29,2,8,17,162,2018-08-29 02:08:17.162,58359.58908752807
701,2018,8,30,0,41,7,435,2018-08-30 00:41:07.435,58360.52855827361
702,2018,8,31,0,35,37,231,2018-08-31 00:35:37.231,58361.52473646792
703,2018,9,1,0,20,13,175,2018-09-01 00:20:13.175,58362.51404137701
704,2018,9,2,0,41,30,213,2018-09-02 00:41:30.213,58363.52882191364
705,2018,9,3,2,24,45,473,2018-09-03 02:24:45.473,58364.60052630604
706,2018,9,4,0,51,37,365,2018-09-04 00:51:37.365,58365.53584913541
707,2018,9,5,0,19,24,551,2018-09-05 00:19:24.551,58366.51347860258
708,2018,9,6,0,38,27,377,2018-09-06 00:38:27.377,58367.526705755954
709,2018,9,6,23,56,50,534,2018-09-06 23:56:50.534,58368.49780710711
710,2018,9,8,0,22,42,711,2018-09-08 00:22:42.711,58369.51577212278
711,2018,9,9,0,50,17,344,2018-09-09 00:50:17.344,58370.534922966006
712,2018,9,10,0,55,4,701,2018-09-10 00:55:04.701,58371.53824885647
713,2018,9,10,23,9,21,687,2018-09-10 23:09:21.687,58372.46483434311
714,2018,9,12,0,23,21,280,2018-09-12 00:23:21.280,58373.51621852039
715,2018,9,17,1,18,13,569,2018-09-17 01:18:13.569,58378.55432371674
716,2018,9,18,0,22,33,357,2018-09-18 00:22:33.357,58379.51566385471
717,2018,9,19,0,25,27,455,2018-09-19 00:25:27.455,58380.517678873344
718,2018,9,20,0,50,1,479,2018-09-20 00:50:01.479,58381.53473933913
719,2018,9,21,0,43,55,308,2018-09-21 00:43:55.308,58382.53050125046
720,2018,9,22,0,43,53,604,2018-09-22 00:43:53.604,58383.5304815261
721,2018,9,23,0,11,28,811,2018-09-23 00:11:28.811,58384.50797234804
722,2018,9,24,0,30,23,969,2018-09-24 00:30:23.969,58385.52111074796
723,2018,9,25,21,43,8,317,2018-09-25 21:43:08.317,58387.40495737832
724,2018,9,26,22,58,8,69,2018-09-26 22:58:08.069,58388.45703783525
725,2018,9,28,0,47,15,136,2018-09-28 00:47:15.136,58389.53281407392
726,2018,9,30,0,24,43,733,2018-09-30 00:24:43.733,58391.51717283691
727,2018,10,1,22,27,25,415,2018-10-01 22:27:25.415,58393.435710817845
728,2018,10,2,23,43,50,477,2018-10-02 23:43:50.477,58394.48877866897
729,2018,10,4,0,14,44,91,2018-10-04 00:14:44.091,58395.510232534325
730,2018,10,6,23,30,20,399,2018-10-06 23:30:20.399,58398.479402770536
731,2018,10,7,21,59,49,430,2018-10-07 21:59:49.430,58399.41654433251
732,2018,10,9,0,42,52,106,2018-10-09 00:42:52.106,58400.52976974764
733,2018,10,10,23,53,41,522,2018-10-10 23:53:41.522,58402.49561947086
734,2018,10,12,0,44,7,5,2018-10-12 00:44:07.005,58403.53063663766
735,2018,10,13,0,39,33,410,2018-10-13 00:39:33.410,58404.52747002388
736,2018,10,14,1,7,2,636,2018-10-14 01:07:02.636,58405.54655828321
737,2018,10,16,0,33,22,515,2018-10-16 00:33:22.515,58407.523177258445
738,2018,10,17,0,8,18,116,2018-10-17 00:08:18.116,58408.50576523603
739,2018,10,17,23,36,53,432,2018-10-17 23:36:53.432,58409.4839517611
740,2018,10,19,2,28,6,127,2018-10-19 02:28:06.127,58410.60284868667
741,2018,10,26,22,11,59,592,2018-10-26 22:11:59.592,58418.42499528118
742,2018,10,29,2,6,10,753,2018-10-29 02:06:10.753,58420.58762445229
743,2018,10,30,1,48,57,463,2018-10-30 01:48:57.463,58421.57566508596
744,2018,10,31,1,41,2,386,2018-10-31 01:41:02.386,58422.57016650237
745,2018,11,1,0,38,18,973,2018-11-01 00:38:18.973,58423.5266084878
746,2018,11,2,0,28,59,846,2018-11-02 00:28:59.846,58424.52013711059
747,2018,11,3,0,42,59,222,2018-11-03 00:42:59.222,58425.52985210141
748,2018,11,4,0,51,25,10,2018-11-04 00:51:25.010,58426.53570613872
749,2018,11,5,0,51,55,836,2018-11-05 00:51:55.836,58427.53606291206
750,2018,11,5,22,36,13,965,2018-11-05 22:36:13.965,58428.44182829653
751,2018,11,7,0,53,41,786,2018-11-07 00:53:41.786,58429.53728919527
752,2018,11,7,23,42,23,786,2018-11-07 23:42:23.786,58430.48777530469
753,2018,11,9,0,47,10,767,2018-11-09 00:47:10.767,58431.53276350433
754,2018,11,9,23,43,32,917,2018-11-09 23:43:32.917,58432.48857542719
755,2018,11,11,0,43,57,38,2018-11-11 00:43:57.038,58433.53052127733
756,2018,11,12,0,28,24,545,2018-11-12 00:28:24.545,58434.51972852725
757,2018,11,13,2,4,26,735,2018-11-13 02:04:26.735,58435.58642053873
758,2018,11,14,0,50,42,832,2018-11-14 00:50:42.832,58436.53521796012
759,2018,11,15,0,34,1,820,2018-11-15 00:34:01.820,58437.52363218009
760,2018,11,16,2,54,19,953,2018-11-16 02:54:19.953,58438.62106426898
761,2018,11,17,0,52,45,40,2018-11-17 00:52:45.040,58439.53663240731
762,2018,11,20,1,5,16,840,2018-11-20 01:05:16.840,58442.545333796734
763,2018,11,24,1,4,46,143,2018-11-24 01:04:46.143,58446.54497850469
764,2018,11,26,0,57,39,242,2018-11-26 00:57:39.242,58448.54003752562
765,2018,11,27,0,55,37,233,2018-11-27 00:55:37.233,58449.538625381865
766,2018,11,29,0,27,54,640,2018-11-29 00:27:54.640,58451.51938241194
767,2018,11,30,1,5,38,697,2018-11-30 01:05:38.697,58452.54558676925
768,2018,12,1,0,29,11,800,2018-12-01 00:29:11.800,58453.5202754654
769,2018,12,2,1,24,39,823,2018-12-02 01:24:39.823,58454.55879424357
770,2018,12,3,0,54,17,90,2018-12-03 00:54:17.090,58455.53769779532
771,2018,12,4,0,51,21,998,2018-12-04 00:51:21.998,58456.5356712749
772,2018,12,8,23,19,22,239,2018-12-08 23:19:22.239,58461.47178516856
773,2018,12,10,1,0,24,804,2018-12-10 01:00:24.804,58462.5419537485
774,2018,12,12,0,56,23,611,2018-12-12 00:56:23.611,58464.53916216193
775,2018,12,13,2,9,39,612,2018-12-13 02:09:39.612,58465.59004180135
776,2018,12,14,1,36,26,33,2018-12-14 01:36:26.033,58466.56696797821
777,2018,12,15,0,26,32,687,2018-12-15 00:26:32.687,58467.518433871606
778,2018,12,16,1,3,27,86,2018-12-16 01:03:27.086,58468.54406348985
779,2018,12,17,0,57,58,349,2018-12-17 00:57:58.349,58469.54025866884
780,2018,12,18,0,58,32,480,2018-12-18 00:58:32.480,58470.54065370643
781,2018,12,19,1,0,14,339,2018-12-19 01:00:14.339,58471.54183262683
782,2018,12,23,23,30,57,956,2018-12-23 23:30:57.956,58476.47983745427
783,2018,12,26,1,7,33,712,2018-12-26 01:07:33.712,58478.54691796293
784,2018,12,27,1,0,53,176,2018-12-27 01:00:53.176,58479.54228212508
785,2018,12,28,1,4,53,855,2018-12-28 01:04:53.855,58480.54506776125
786,2018,12,29,0,33,14,142,2018-12-29 00:33:14.142,58481.52308035285
787,2019,1,1,1,7,43,101,2019-01-01 01:07:43.101,58484.54702663305
788,2019,1,2,2,35,2,11,2019-01-02 02:35:02.011,58485.60766216035
789,2019,1,3,0,29,37,837,2019-01-03 00:29:37.837,58486.52057681328
790,2019,1,5,2,38,35,31,2019-01-05 02:38:35.031,58488.61012766882
791,2019,1,11,1,8,52,206,2019-01-11 01:08:52.206,58494.54782645771
792,2019,1,12,1,13,34,549,2019-01-12 01:13:34.549,58495.55109432183
793,2019,1,13,2,34,49,76,2019-01-13 02:34:49.076,58496.60751245387
794,2019,1,14,0,42,4,648,2019-01-14 00:42:04.648,58497.529220460725
795,2019,1,15,23,49,52,514,2019-01-15 23:49:52.514,58499.492968908926
796,2019,1,19,1,22,50,131,2019-01-19 01:22:50.131,58502.55752465957
797,2019,1,21,0,24,24,11,2019-01-21 00:24:24.011,58504.516944572606
798,2019,1,22,1,8,6,629,2019-01-22 01:08:06.629,58505.547298949736
799,2019,1,23,1,20,28,579,2019-01-23 01:20:28.579,58506.55588632836
800,2019,1,24,1,7,30,410,2019-01-24 01:07:30.410,58507.54687974697
801,2019,1,25,1,13,1,985,2019-01-25 01:13:01.985,58508.55071742083
802,2019,1,26,1,10,41,506,2019-01-26 01:10:41.506,58509.54909150998
803,2019,1,27,0,58,23,752,2019-01-27 00:58:23.752,58510.54055268901
804,2019,1,28,0,37,44,906,2019-01-28 00:37:44.906,58511.52621419475
805,2019,1,29,1,28,51,857,2019-01-29 01:28:51.857,58512.56171131268
806,2019,1,30,1,47,19,174,2019-01-30 01:47:19.174,58513.574527475765
807,2019,2,1,1,37,51,108,2019-02-01 01:37:51.108,58515.5679526345
808,2019,2,2,1,30,15,882,2019-02-02 01:30:15.882,58516.56268381551
809,2019,2,3,1,16,56,799,2019-02-03 01:16:56.799,58517.55343517685
810,2019,2,4,1,5,44,326,2019-02-04 01:05:44.326,58518.54565192299
811,2019,2,5,1,1,32,967,2019-02-05 01:01:32.967,58519.54274267343
812,2019,2,6,2,14,6,341,2019-02-06 02:14:06.341,58520.59312894491
813,2019,2,7,0,17,16,28,2019-02-07 00:17:16.028,58521.51199106031
814,2019,2,8,1,7,4,726,2019-02-08 01:07:04.726,58522.5465824732
815,2019,2,9,1,26,50,191,2019-02-09 01:26:50.191,58523.56030314157
816,2019,2,10,1,21,9,733,2019-02-10 01:21:09.733,58524.556362655545
817,2019,2,11,1,21,23,357,2019-02-11 01:21:23.357,58525.55652034031
818,2019,2,12,0,50,33,7,2019-02-12 00:50:33.007,58526.53510424224
819,2019,2,13,0,57,33,192,2019-02-13 00:57:33.192,58527.53996749974
820,2019,2,14,1,15,25,713,2019-02-14 01:15:25.713,58528.55238093869
821,2019,2,15,1,29,59,764,2019-02-15 01:29:59.764,58529.562497272585
822,2019,2,18,0,40,8,741,2019-02-18 00:40:08.741,58532.527878943394
823,2019,2,19,0,37,10,44,2019-02-19 00:37:10.044,58533.5258106949
824,2019,2,20,2,41,17,954,2019-02-20 02:41:17.954,58534.612013355385
825,2019,2,20,23,44,33,94,2019-02-20 23:44:33.094,58535.48927191732
826,2019,2,23,1,12,11,698,2019-02-23 01:12:11.698,58537.55013539469
827,2019,2,24,1,12,37,282,2019-02-24 01:12:37.282,58538.55043150978
828,2019,2,24,23,57,14,674,2019-02-24 23:57:14.674,58539.49808650464
829,2019,2,26,1,39,46,925,2019-02-26 01:39:46.925,58540.569293109016
830,2019,2,27,0,17,36,321,2019-02-27 00:17:36.321,58541.51222593197
831,2019,2,28,0,9,5,432,2019-02-28 00:09:05.432,58542.50631286994
832,2019,3,1,0,43,52,584,2019-03-01 00:43:52.584,58543.530469720165
833,2019,3,2,0,15,30,374,2019-03-02 00:15:30.374,58544.51076821289
834,2019,3,3,0,43,21,115,2019-03-03 00:43:21.115,58545.53010549723
835,2019,3,4,0,52,25,320,2019-03-04 00:52:25.320,58546.53640416606
836,2019,3,5,0,59,24,612,2019-03-05 00:59:24.612,58547.541257081175
837,2019,3,6,0,5,18,956,2019-03-06 00:05:18.956,58548.50369161591
838,2019,3,8,1,8,42,892,2019-03-08 01:08:42.892,58550.547718663154
839,2019,3,9,1,15,11,568,2019-03-09 01:15:11.568,58551.55221722291
840,2019,3,9,23,47,55,843,2019-03-09 23:47:55.843,58552.49161855032
841,2019,3,10,23,49,47,170,2019-03-10 23:49:47.170,58553.49290706002
842,2019,3,14,0,16,24,478,2019-03-14 00:16:24.478,58556.511394416535
843,2019,3,15,1,8,8,427,2019-03-15 01:08:08.427,58557.547319755424
844,2019,3,15,23,6,18,802,2019-03-15 23:06:18.802,58558.46271761682
845,2019,3,17,1,1,15,676,2019-03-17 01:01:15.676,58559.54254254177
846,2019,3,18,0,9,51,805,2019-03-18 00:09:51.805,58560.50684959829
847,2019,3,19,1,31,31,897,2019-03-19 01:31:31.897,58561.56356362369
848,2019,3,20,1,33,14,445,2019-03-20 01:33:14.445,58562.56475052269
849,2019,3,21,0,49,29,921,2019-03-21 00:49:29.921,58563.53437408643
850,2019,3,23,3,10,19,334,2019-03-23 03:10:19.334,58565.63216822047
851,2019,3,24,0,51,40,537,2019-03-24 00:51:40.537,58566.53588584133
852,2019,3,24,23,12,20,946,2019-03-24 23:12:20.946,58567.46690909568
853,2019,3,27,21,38,25,679,2019-03-27 21:38:25.679,58570.401686094025
854,2019,3,29,22,3,29,391,2019-03-29 22:03:29.391,58572.41909017688
855,2019,4,5,2,11,41,877,2019-04-05 02:11:41.877,58578.59145691117
856,2019,4,5,22,29,26,683,2019-04-05 22:29:26.683,58579.43711438853
857,2019,4,7,0,47,6,752,2019-04-07 00:47:06.752,58580.5327170358
858,2019,4,8,1,22,30,547,2019-04-08 01:22:30.547,58581.55729799575
859,2019,4,8,23,44,50,668,2019-04-08 23:44:50.668,58582.48947532462
860,2019,4,10,3,45,41,417,2019-04-10 03:45:41.417,58583.65672936194
861,2019,4,10,22,36,38,577,2019-04-10 22:36:38.577,58584.44211315933
862,2019,4,12,0,41,3,837,2019-04-12 00:41:03.837,58585.52851663161
863,2019,4,13,2,29,47,19,2019-04-13 02:29:47.019,58586.60401642348
864,2019,4,14,0,9,52,443,2019-04-14 00:09:52.443,58587.50685697857
865,2019,4,15,0,25,54,361,2019-04-15 00:25:54.361,58588.51799028836
866,2019,4,16,0,16,20,635,2019-04-16 00:16:20.635,58589.51134993762
867,2019,4,16,23,48,24,430,2019-04-16 23:48:24.430,58590.49194941967
868,2019,4,18,0,49,42,869,2019-04-18 00:49:42.869,58591.5345239524
869,2019,4,20,0,19,31,881,2019-04-20 00:19:31.881,58593.51356344087
870,2019,4,20,23,57,30,330,2019-04-20 23:57:30.330,58594.49826771303
871,2019,4,22,0,11,36,958,2019-04-22 00:11:36.958,58595.5080666482
872,2019,4,23,0,9,59,80,2019-04-23 00:09:59.080,58596.50693379131
873,2019,4,24,0,19,1,869,2019-04-24 00:19:01.869,58597.51321607782
874,2019,4,24,21,58,37,214,2019-04-24 21:58:37.214,58598.4157084997
875,2019,4,26,0,58,14,838,2019-04-26 00:58:14.838,58599.54044950911
876,2019,4,26,23,58,49,564,2019-04-26 23:58:49.564,58600.49918476943
877,2019,4,28,2,44,9,62,2019-04-28 02:44:09.062,58601.61399377324
878,2019,4,29,0,7,10,517,2019-04-29 00:07:10.517,58602.50498284052
879,2019,4,29,23,58,14,918,2019-04-29 23:58:14.918,58603.498783772826
880,2019,4,30,23,33,43,327,2019-04-30 23:33:43.327,58604.48175146928
881,2019,5,2,0,53,42,912,2019-05-02 00:53:42.912,58605.53730222403
882,2019,5,3,0,38,1,694,2019-05-03 00:38:01.694,58606.52640849329
883,2019,5,3,21,59,9,280,2019-05-03 21:59:09.280,58607.41607962756
884,2019,5,6,1,5,24,507,2019-05-06 01:05:24.507,58609.54542253619
885,2019,5,6,23,51,38,233,2019-05-06 23:51:38.233,58610.49419251236
886,2019,5,8,2,32,15,358,2019-05-08 02:32:15.358,58611.60573331198
887,2019,5,9,0,30,17,1,2019-05-09 00:30:17.001,58612.52103010436
888,2019,5,10,0,20,32,151,2019-05-10 00:20:32.151,58613.51426100713
889,2019,5,11,0,23,9,625,2019-05-11 00:23:09.625,58614.516083618735
890,2019,5,12,0,25,26,757,2019-05-12 00:25:26.757,58615.51767079363
891,2019,5,13,2,13,10,274,2019-05-13 02:13:10.274,58616.5924800282
892,2019,5,14,0,43,17,568,2019-05-14 00:43:17.568,58617.53006443885
893,2019,5,15,21,9,13,378,2019-05-15 21:09:13.378,58619.38140483269
894,2019,5,18,1,29,40,400,2019-05-18 01:29:40.400,58621.562273152216
895,2019,5,19,0,6,14,819,2019-05-19 00:06:14.819,58622.50433818848
896,2019,5,20,0,19,54,58,2019-05-20 00:19:54.058,58623.51382011343
897,2019,5,20,22,49,14,223,2019-05-20 22:49:14.223,58624.45085906325
898,2019,5,22,1,7,46,850,2019-05-22 01:07:46.850,58625.54707002549
899,2019,5,23,0,23,54,825,2019-05-23 00:23:54.825,58626.5166067709
900,2019,5,24,0,23,55,84,2019-05-24 00:23:55.084,58627.51660977088
901,2019,5,24,23,5,9,805,2019-05-24 23:05:09.805,58628.46191904298
902,2019,5,26,1,44,45,109,2019-05-26 01:44:45.109,58629.57274431572
903,2019,5,26,23,21,19,905,2019-05-26 23:21:19.905,58630.473147043005
904,2019,5,28,0,47,40,708,2019-05-28 00:47:40.708,58631.533110049066
905,2019,5,30,0,46,49,220,2019-05-30 00:46:49.220,58633.53251412082
906,2019,5,30,23,48,55,880,2019-05-30 23:48:55.880,58634.49231342023
907,2019,6,1,0,47,55,217,2019-06-01 00:47:55.217,58635.53327796938
908,2019,6,2,0,34,25,455,2019-06-02 00:34:25.455,58636.52390573111
909,2019,6,3,1,0,15,614,2019-06-03 01:00:15.614,58637.54184737931
910,2019,6,4,1,45,40,119,2019-06-04 01:45:40.119,58638.57338101227
911,2019,6,5,2,2,54,615,2019-06-05 02:02:54.615,58639.58535434569
912,2019,6,6,0,5,40,116,2019-06-06 00:05:40.116,58640.50393653257
913,2019,6,7,0,11,27,310,2019-06-07 00:11:27.310,58641.50795498173
914,2019,6,8,0,38,48,69,2019-06-08 00:38:48.069,58642.5269452392
915,2019,6,9,0,0,48,12,2019-06-09 00:00:48.012,58643.50055569742
916,2019,6,11,1,44,54,902,2019-06-11 01:44:54.902,58645.57285766047
917,2019,6,12,0,46,13,986,2019-06-12 00:46:13.986,58646.53210631837
918,2019,6,13,0,40,13,42,2019-06-13 00:40:13.042,58647.5279287314
919,2019,6,14,0,58,3,144,2019-06-14 00:58:03.144,58648.54031416343
920,2019,6,15,0,1,24,39,2019-06-15 00:01:24.039,58649.50097267099
921,2019,6,15,23,12,41,44,2019-06-15 23:12:41.044,58650.46714170762
922,2019,6,16,23,22,42,59,2019-06-16 23:22:42.059,58651.474097907536
923,2019,6,18,0,10,39,602,2019-06-18 00:10:39.602,58652.50740280065
924,2019,6,19,0,11,51,107,2019-06-19 00:11:51.107,58653.50823040836
925,2019,6,20,0,33,31,981,2019-06-20 00:33:31.981,58654.52328681823
926,2019,6,21,0,36,34,199,2019-06-21 00:36:34.199,58655.52539582316
927,2019,6,22,1,14,21,535,2019-06-22 01:14:21.535,58656.55163813348
928,2019,6,23,1,3,57,797,2019-06-23 01:03:57.797,58657.54441894328
929,2019,6,24,0,23,17,748,2019-06-24 00:23:17.748,58658.51617763552
930,2019,6,25,0,40,36,239,2019-06-25 00:40:36.239,58659.528197210544
931,2019,6,26,0,42,28,462,2019-06-26 00:42:28.462,58660.52949609048
932,2019,6,27,1,19,56,88,2019-06-27 01:19:56.088,58661.55551028063
933,2019,6,28,0,23,9,350,2019-06-28 00:23:09.350,58662.516080442205
934,2019,6,29,0,40,47,584,2019-06-29 00:40:47.584,58663.52832851571
935,2019,6,29,23,5,42,231,2019-06-29 23:05:42.231,58664.46229434344
936,2019,6,30,23,58,57,611,2019-06-30 23:58:57.611,58665.49927790031
937,2019,7,5,0,41,12,451,2019-07-05 00:41:12.451,58669.528616333926
938,2019,7,6,0,57,29,741,2019-07-06 00:57:29.741,58670.53992756197
939,2019,7,7,0,33,36,248,2019-07-07 00:33:36.248,58671.52333620401
940,2019,7,8,0,50,58,739,2019-07-08 00:50:58.739,58672.5354020729
941,2019,7,8,23,12,52,369,2019-07-08 23:12:52.369,58673.46727278456
942,2019,7,10,1,37,21,149,2019-07-10 01:37:21.149,58674.56760589647
943,2019,7,11,1,44,5,345,2019-07-11 01:44:05.345,58675.57228408864
944,2019,7,12,1,13,34,393,2019-07-12 01:13:34.393,58676.55109251572
945,2019,7,13,0,57,47,0,2019-07-13 00:57:47.000,58677.540127317145
946,2019,7,23,1,36,5,908,2019-07-23 01:36:05.908,58687.566735044704
947,2019,7,23,23,41,7,564,2019-07-23 23:41:07.564,58688.48689310069
948,2019,7,24,22,42,2,212,2019-07-24 22:42:02.212,58689.44585893232
949,2019,7,26,23,30,34,943,2019-07-26 23:30:34.943,58691.47957109487
950,2019,7,28,0,19,48,375,2019-07-28 00:19:48.375,58692.51375434196
951,2019,7,29,1,0,13,641,2019-07-29 01:00:13.641,58693.54182455297
952,2019,7,30,0,47,45,523,2019-07-30 00:47:45.523,58694.5331657723
953,2019,7,31,1,1,40,420,2019-07-31 01:01:40.420,58695.54282893578
954,2019,8,1,1,8,55,949,2019-08-01 01:08:55.949,58696.54786977681
955,2019,8,2,1,11,16,275,2019-08-02 01:11:16.275,58697.54949392038
956,2019,8,3,0,55,47,474,2019-08-03 00:55:47.474,58698.53874391415
957,2019,8,4,0,43,29,906,2019-08-04 00:43:29.906,58699.53020725073
958,2019,8,5,0,46,2,784,2019-08-05 00:46:02.784,58700.53197666119
959,2019,8,6,22,55,47,481,2019-08-06 22:55:47.481,58702.45541066476
960,2019,8,7,23,42,51,945,2019-08-07 23:42:51.945,58703.48810122015
961,2019,8,9,0,46,22,360,2019-08-09 00:46:22.360,58704.53220323984
962,2019,8,10,0,13,2,965,2019-08-10 00:13:02.965,58705.50906208957
963,2019,8,11,0,23,56,359,2019-08-11 00:23:56.359,58706.5166245216
964,2019,8,13,0,28,13,516,2019-08-13 00:28:13.516,58708.519600879314
965,2019,8,13,23,36,59,225,2019-08-13 23:36:59.225,58709.48401880224
966,2019,8,15,0,42,55,91,2019-08-15 00:42:55.091,58710.52980428922
967,2019,8,16,0,25,3,203,2019-08-16 00:25:03.203,58711.51739818813
968,2019,8,16,23,46,7,569,2019-08-16 23:46:07.569,58712.4903653865
969,2019,8,18,1,0,34,842,2019-08-18 01:00:34.842,58713.54206993569
970,2019,8,18,21,36,26,372,2019-08-18 21:36:26.372,58714.40030523505
971,2019,8,20,0,16,50,92,2019-08-20 00:16:50.092,58715.511690879874
972,2019,8,20,22,30,19,352,2019-08-20 22:30:19.352,58716.4377239805
973,2019,8,22,0,59,59,929,2019-08-22 00:59:59.929,58717.54166584817
974,2019,8,23,0,23,50,45,2019-08-23 00:23:50.045,58718.51655145064
975,2019,8,24,2,17,31,65,2019-08-24 02:17:31.065,58719.59549844128
976,2019,8,26,1,14,55,423,2019-08-26 01:14:55.423,58721.55203035333
977,2019,8,26,23,50,7,271,2019-08-26 23:50:07.271,58722.49313971241
978,2019,8,27,23,15,50,162,2019-08-27 23:15:50.162,58723.46933058339
979,2019,8,29,0,54,5,790,2019-08-29 00:54:05.790,58724.53756701047
980,2019,8,29,23,55,3,822,2019-08-29 23:55:03.822,58725.49657201601
981,2019,8,31,0,39,14,488,2019-08-31 00:39:14.488,58726.527251012936
982,2019,8,31,23,16,8,238,2019-08-31 23:16:08.238,58727.46953978707
983,2019,9,2,0,23,9,752,2019-09-02 00:23:09.752,58728.516085097566
984,2019,9,3,2,17,18,153,2019-09-03 02:17:18.153,58729.59534899058
985,2019,9,4,0,11,46,698,2019-09-04 00:11:46.698,58730.50817937311
986,2019,9,4,23,36,19,10,2019-09-04 23:36:19.010,58731.4835533614
987,2019,9,5,23,43,0,818,2019-09-05 23:43:00.818,58732.48820390928
988,2019,9,7,0,28,19,166,2019-09-07 00:28:19.166,58733.51966626996
989,2019,9,9,0,12,14,503,2019-09-09 00:12:14.503,58735.50850119024
990,2019,9,10,0,28,14,916,2019-09-10 00:28:14.916,58736.519617081256
991,2019,9,11,1,3,18,571,2019-09-11 01:03:18.571,58737.54396494234
992,2019,9,12,0,26,9,375,2019-09-12 00:26:09.375,58738.51816405973
993,2019,9,13,1,2,22,164,2019-09-13 01:02:22.164,58739.54331208475
994,2019,9,14,0,43,56,814,2019-09-14 00:43:56.814,58740.53051868349
995,2019,9,15,0,12,39,595,2019-09-15 00:12:39.595,58741.508791613145
996,2019,9,17,22,4,45,494,2019-09-17 22:04:45.494,58744.41997099979
997,2019,9,19,0,42,40,662,2019-09-19 00:42:40.662,58745.529637291
998,2019,9,19,23,56,41,840,2019-09-19 23:56:41.840,58746.49770647718
999,2019,9,21,0,19,38,711,2019-09-21 00:19:38.711,58747.51364248579
1000,2019,9,22,0,10,29,818,2019-09-22 00:10:29.818,58748.50728955953
1001,2019,9,22,23,31,43,629,2019-09-22 23:31:43.629,58749.48036608016
1002,2019,9,24,0,38,17,549,2019-09-24 00:38:17.549,58750.52659199853
1003,2019,9,25,22,6,20,904,2019-09-25 22:06:20.904,58752.42107527433
1004,2019,9,27,0,42,24,162,2019-09-27 00:42:24.162,58753.52944632356
1005,2019,9,28,1,6,46,548,2019-09-28 01:06:46.548,58754.54637208357
1006,2019,9,29,0,28,32,366,2019-09-29 00:28:32.366,58755.51981905317
1007,2019,10,16,1,58,18,557,2019-10-16 01:58:18.557,58772.5821592286
1008,2019,10,18,0,27,22,967,2019-10-18 00:27:22.967,58774.51901581956
1009,2019,10,20,0,41,50,979,2019-10-20 00:41:50.979,58776.52906225612
1010,2019,10,20,23,56,29,167,2019-10-20 23:56:29.167,58777.49755979883
1011,2019,10,29,0,37,20,909,2019-10-29 00:37:20.909,58785.52593644669
1012,2019,10,30,3,42,52,560,2019-10-30 03:42:52.560,58786.65477500126
1013,2019,10,30,23,16,48,123,2019-10-30 23:16:48.123,58787.47000141827
1014,2019,11,1,2,41,41,318,2019-11-01 02:41:41.318,58788.61228377414
1015,2019,11,4,0,40,49,192,2019-11-04 00:40:49.192,58791.52834712685
1016,2019,11,5,0,44,10,734,2019-11-05 00:44:10.734,58792.5306797966
1017,2019,11,7,1,35,50,996,2019-11-07 01:35:50.996,58794.566562456814
1018,2019,11,8,3,5,11,109,2019-11-08 03:05:11.109,58795.6286007991
1019,2019,11,9,0,55,12,193,2019-11-09 00:55:12.193,58796.53833557045
1020,2019,11,12,2,19,16,397,2019-11-12 02:19:16.397,58799.59671755313
1021,2019,11,12,23,41,13,667,2019-11-12 23:41:13.667,58800.48696373725
1022,2019,11,17,1,10,48,525,2019-11-17 01:10:48.525,58804.54917273975
1023,2019,11,17,23,37,10,469,2019-11-17 23:37:10.469,58805.48414894905
1024,2019,11,19,1,27,5,881,2019-11-19 01:27:05.881,58806.56048472921
1025,2019,11,20,1,0,54,774,2019-11-20 01:00:54.774,58807.54230062417
1026,2019,11,23,0,53,20,624,2019-11-23 00:53:20.624,58810.53704425987
1027,2019,11,24,0,49,59,836,2019-11-24 00:49:59.836,58811.534720321855
1028,2019,11,25,0,19,53,632,2019-11-25 00:19:53.632,58812.51381518278
1029,2019,11,27,0,52,0,445,2019-11-27 00:52:00.445,58814.53611626689
1030,2019,11,28,0,57,35,975,2019-11-28 00:57:35.975,58815.539999711546
1031,2019,11,28,23,22,52,389,2019-11-28 23:22:52.389,58816.47421746975
1032,2019,11,30,0,45,59,56,2019-11-30 00:45:59.056,58817.53193352285
1033,2019,12,1,0,54,20,284,2019-12-01 00:54:20.284,58818.5377347659
1034,2019,12,2,1,44,1,191,2019-12-02 01:44:01.191,58819.57223601198
1035,2019,12,3,1,47,55,733,2019-12-03 01:47:55.733,58820.57495061443
1036,2019,12,4,0,51,49,909,2019-12-04 00:51:49.909,58821.53599431321
1037,2019,12,4,23,34,58,662,2019-12-04 23:34:58.662,58822.48262340411
1038,2019,12,9,0,51,54,755,2019-12-09 00:51:54.755,58826.536050399416
1039,2019,12,10,0,56,51,432,2019-12-10 00:56:51.432,58827.53948417201
1040,2019,12,12,0,31,41,896,2019-12-12 00:31:41.896,58829.52201268816
1041,2019,12,13,2,1,36,684,2019-12-13 02:01:36.684,58830.58445236109
1042,2019,12,14,1,21,36,281,2019-12-14 01:21:36.281,58831.556669916514
1043,2019,12,15,0,58,53,670,2019-12-15 00:58:53.670,58832.54089895617
1044,2019,12,15,23,55,6,247,2019-12-15 23:55:06.247,58833.49660008173
1045,2019,12,19,0,52,45,628,2019-12-19 00:52:45.628,58836.53663921599
